user_id,order_id,Date,Amount,Merchant_id,Purchase_status
42073846,5023817429,12/03/2020,"100,000",14,
52763637,5018920212,12/03/2020,"10,000",14,
49133527,5021953430,12/03/2020,"100,000",14,
41831960,5021798669,12/03/2020,"10,000",13,
30345585,5024845307,12/03/2020,"100,000",13,
35605860,5018289511,12/03/2020,"10,000",13,
50185076,5025619850,12/03/2020,"10,000",13,
49727307,5018821694,12/03/2020,"10,000",14,
35788159,5018509405,12/03/2020,"100,000",12,
3336459,5025326578,12/03/2020,"200,000",12,Mua h_
15063739,5022568652,12/03/2020,"200,000",13,Mua h_
50114114,5030928789,13/03/2020,"10,000",12,
52429643,5030523095,13/03/2020,"10,000",12,
35976914,5027973197,13/03/2020,"50,000",13,
34912527,5030235214,13/03/2020,"100,000",12,
26329407,5034011807,13/03/2020,"10,000",13,
48022518,5028030756,13/03/2020,"20,000",12,
49458590,5030564031,13/03/2020,"20,000",15,
40537258,5034254383,13/03/2020,"50,000",12,
43687870,5037096615,13/03/2020,"20,000",12,
40290949,5029615564,13/03/2020,"100,000",14,
49335218,5034345981,13/03/2020,"20,000",12,
34050385,5037272939,13/03/2020,"100,000",13,
14261638,5036669022,13/03/2020,"30,000",12,
40477815,5035093523,13/03/2020,"20,000",13,
10230651,5030576445,13/03/2020,"20,000",14,
42095314,5036718962,13/03/2020,"100,000",12,
35007335,5035262641,13/03/2020,"10,000",15,
43829477,5029319688,13/03/2020,"100,000",13,
7619334,5030204874,13/03/2020,"10,000",13,
45357252,5030826767,13/03/2020,"10,000",12,
48518083,5028610454,13/03/2020,"100,000",14,
36215823,5028478105,13/03/2020,"20,000",13,
51823046,5031858090,13/03/2020,"10,000",12,
36729883,5030594524,13/03/2020,"100,000",13,
39186076,5035352396,13/03/2020,"100,000",12,
44027531,5032119016,13/03/2020,"50,000",15,
35008413,5030053479,13/03/2020,"100,000",13,Mua h_
2006138,5032405466,13/03/2020,"100,000",14,Mua h_
40493989,5031794221,13/03/2020,"50,000",13,
39321018,5029650514,13/03/2020,"200,000",12,Mua h_
50813741,5039418840,14/03/2020,"10,000",14,
755450,5044277634,14/03/2020,"50,000",13,Mua h_
42827652,5043082236,14/03/2020,"20,000",13,
12959106,5046157605,14/03/2020,"50,000",13,
2009865,5043733122,14/03/2020,"20,000",12,
6463524,5044670792,14/03/2020,"100,000",12,
41062990,5039255037,14/03/2020,"50,000",13,
6685388,5039493730,14/03/2020,"20,000",12,
52232784,5041905278,14/03/2020,"10,000",12,
50856877,5040195828,14/03/2020,"100,000",12,
41379394,5039858999,14/03/2020,"30,000",12,
40781296,5045659365,14/03/2020,"20,000",14,
50893360,5044568562,14/03/2020,"50,000",13,
40484066,5039938936,14/03/2020,"100,000",12,
42010164,5038383647,14/03/2020,"50,000",13,
44301495,5041070529,14/03/2020,"50,000",14,
42378236,5040647844,14/03/2020,"30,000",14,
917241,5042888486,14/03/2020,"50,000",13,
36444439,5043988290,14/03/2020,"10,000",13,
52457085,5045278553,14/03/2020,"30,000",12,
46174483,5042471909,14/03/2020,"50,000",12,
42976271,5044541412,14/03/2020,"50,000",13,
54261463,5040069722,14/03/2020,"50,000",12,
54317086,5042350103,14/03/2020,"10,000",12,
38782031,5045006742,14/03/2020,"10,000",14,
40321999,5045514635,14/03/2020,"60,000",14,
11356344,5043025776,14/03/2020,"20,000",14,
13952081,5040831202,14/03/2020,"100,000",12,
35491272,5039723576,14/03/2020,"50,000",14,
49361088,5042559417,14/03/2020,"200,000",12,Mua h_
42394744,5044730810,14/03/2020,"200,000",13,Mua h_
39208968,5041195771,14/03/2020,"300,000",13,Mua h_
49097555,5056739281,15/03/2020,"20,000",13,Mua h_
43702938,5050904923,15/03/2020,"10,000",14,
48140577,5053893987,15/03/2020,"50,000",14,Mua h_
44738656,5049012081,15/03/2020,"50,000",13,Mua h_
39081761,5047723754,15/03/2020,"20,000",13,
22851257,5055608207,15/03/2020,"50,000",13,Mua h_
46609884,5047251168,15/03/2020,"100,000",12,
44913715,5048744618,15/03/2020,"20,000",15,
42404180,5053821611,15/03/2020,"10,000",12,
51403994,5050704189,15/03/2020,"20,000",12,
